,Tahun,Bulan,Hari,Jam,elevasi (m)
180538,2004,8,5,10,2.28
180539,2004,8,5,11,2.32
180540,2004,8,5,12,2.35
180541,2004,8,5,13,2.34
180542,2004,8,5,14,2.29
180543,2004,8,5,15,2.32
180544,2004,8,5,16,2.29
180545,2004,8,5,17,2.25
180546,2004,8,5,18,2.18
180547,2004,8,5,19,2.09
180548,2004,8,5,20,2.03
180549,2004,8,5,21,2.0
180550,2004,8,5,22,2.0
180551,2004,8,5,23,2.02
180552,2004,8,6,0,2.05
180553,2004,8,6,1,2.05
180554,2004,8,6,2,2.05
180555,2004,8,6,3,2.07
180556,2004,8,6,4,2.1
180557,2004,8,6,5,2.13
180558,2004,8,6,6,2.17
180559,2004,8,6,7,2.22
180560,2004,8,6,8,2.29
180561,2004,8,6,9,2.33
180562,2004,8,6,10,2.36
180563,2004,8,6,11,2.41
180564,2004,8,6,12,2.4
180565,2004,8,6,13,2.35
180566,2004,8,6,14,2.29
180567,2004,8,6,15,2.19
180568,2004,8,6,16,2.15
180569,2004,8,6,17,2.1
180570,2004,8,6,18,2.05
180571,2004,8,6,19,1.98
180572,2004,8,6,20,1.95
180573,2004,8,6,21,1.92
180574,2004,8,6,22,1.96
180575,2004,8,6,23,1.98
180576,2004,8,7,0,2.04
180577,2004,8,7,1,2.08
180578,2004,8,7,2,2.07
180579,2004,8,7,3,2.07
180580,2004,8,7,4,2.11
180581,2004,8,7,5,2.14
180582,2004,8,7,6,2.16
180583,2004,8,7,7,2.2
180584,2004,8,7,8,2.23
180585,2004,8,7,9,2.3
180586,2004,8,7,10,2.36
180587,2004,8,7,11,2.37
180588,2004,8,7,12,2.39
180589,2004,8,7,13,2.38
180590,2004,8,7,14,2.32
180591,2004,8,7,15,2.22
180592,2004,8,7,16,2.07
180593,2004,8,7,17,1.98
180594,2004,8,7,18,1.92
180595,2004,8,7,19,1.82
180596,2004,8,7,20,1.8
180597,2004,8,7,21,1.78
180598,2004,8,7,22,1.83
180599,2004,8,7,23,1.89
180600,2004,8,8,0,1.98
180601,2004,8,8,1,2.02
180602,2004,8,8,2,2.06
180603,2004,8,8,3,2.07
180604,2004,8,8,4,2.08
180605,2004,8,8,5,2.13
180606,2004,8,8,6,2.18
180607,2004,8,8,7,2.24
180608,2004,8,8,8,2.32
180609,2004,8,8,9,2.36
180610,2004,8,8,10,2.46
180611,2004,8,8,11,2.5
180612,2004,8,8,12,2.52
180613,2004,8,8,13,2.5
180614,2004,8,8,14,2.41
180615,2004,8,8,15,2.28
180616,2004,8,8,16,2.1
180617,2004,8,8,17,1.97
180618,2004,8,8,18,1.85
180619,2004,8,8,19,1.78
180620,2004,8,8,20,1.75
180621,2004,8,8,21,1.72
180622,2004,8,8,22,1.77
180623,2004,8,8,23,1.86
180624,2004,8,9,0,1.93
180625,2004,8,9,1,1.99
180626,2004,8,9,2,2.07
180627,2004,8,9,3,2.07
180628,2004,8,9,4,2.11
180629,2004,8,9,5,2.16
180630,2004,8,9,6,2.2
180631,2004,8,9,7,2.24
180632,2004,8,9,8,2.29
180633,2004,8,9,9,2.35
180634,2004,8,9,10,2.41
180635,2004,8,9,11,2.48
180636,2004,8,9,12,2.5
180637,2004,8,9,13,2.5
180638,2004,8,9,14,2.39
180639,2004,8,9,15,2.29
180640,2004,8,9,16,2.08
180641,2004,8,9,17,1.96
180642,2004,8,9,18,1.83
180643,2004,8,9,19,1.72
180644,2004,8,9,20,1.66
180645,2004,8,9,21,1.64
180646,2004,8,9,22,1.7
180647,2004,8,9,23,1.77
180648,2004,8,10,0,1.87
180649,2004,8,10,1,1.95
180650,2004,8,10,2,2.02
180651,2004,8,10,3,2.07
180652,2004,8,10,4,2.11
180653,2004,8,10,5,2.16
180654,2004,8,10,6,2.15
180655,2004,8,10,7,2.22
180656,2004,8,10,8,2.28
180657,2004,8,10,9,2.32
180658,2004,8,10,10,2.4
180659,2004,8,10,11,2.45
180660,2004,8,10,12,2.46
180661,2004,8,10,13,2.43
180662,2004,8,10,14,2.37
180663,2004,8,10,15,2.3
180664,2004,8,10,16,2.16
180665,2004,8,10,17,2.03
180666,2004,8,10,18,1.88
180667,2004,8,10,19,1.76
180668,2004,8,10,20,1.7
180669,2004,8,10,21,1.66
180670,2004,8,10,22,1.7
180671,2004,8,10,23,1.77
180672,2004,8,11,0,1.86
180673,2004,8,11,1,1.95
180674,2004,8,11,2,2.04
180675,2004,8,11,3,2.11
180676,2004,8,11,4,2.14
180677,2004,8,11,5,2.17
180678,2004,8,11,6,2.18
180679,2004,8,11,7,2.2
180680,2004,8,11,8,2.3
180681,2004,8,11,9,2.36
180682,2004,8,11,10,2.45
180683,2004,8,11,11,2.5
180684,2004,8,11,12,2.54
180685,2004,8,11,13,2.55
180686,2004,8,11,14,2.5
180687,2004,8,11,15,2.43
180688,2004,8,11,16,2.3
180689,2004,8,11,17,2.13
180690,2004,8,11,18,1.99
180691,2004,8,11,19,1.86
180692,2004,8,11,20,1.75
180693,2004,8,11,21,1.67
180694,2004,8,11,22,1.64
180695,2004,8,11,23,1.72
180696,2004,8,12,0,1.8
180697,2004,8,12,1,1.9
180698,2004,8,12,2,2.02
180699,2004,8,12,3,2.1
180700,2004,8,12,4,2.12
180701,2004,8,12,5,2.17
180702,2004,8,12,6,2.18
180703,2004,8,12,7,2.2
180704,2004,8,12,8,2.23
180705,2004,8,12,9,2.31
180706,2004,8,12,10,2.4
180707,2004,8,12,11,2.45
180708,2004,8,12,12,2.46
180709,2004,8,12,13,2.46
180710,2004,8,12,14,2.41
180711,2004,8,12,15,2.32
180712,2004,8,12,16,2.25
180713,2004,8,12,17,2.13
180714,2004,8,12,18,2.02
180715,2004,8,12,19,1.89
180716,2004,8,12,20,1.79
180717,2004,8,12,21,1.73
180718,2004,8,12,22,1.69
180719,2004,8,12,23,1.67
180720,2004,8,13,0,1.71
180721,2004,8,13,1,1.8
180722,2004,8,13,2,1.9
180723,2004,8,13,3,2.01
180724,2004,8,13,4,2.07
180725,2004,8,13,5,2.11
180726,2004,8,13,6,2.12
180727,2004,8,13,7,2.15
180728,2004,8,13,8,2.19
180729,2004,8,13,9,2.25
180730,2004,8,13,10,2.32
180731,2004,8,13,11,2.42
180732,2004,8,13,12,2.47
180733,2004,8,13,13,2.48
180734,2004,8,13,14,2.45
180735,2004,8,13,15,2.4
180736,2004,8,13,16,2.37
180737,2004,8,13,17,2.23
180738,2004,8,13,18,2.09
180739,2004,8,13,19,1.96
180740,2004,8,13,20,1.83
180741,2004,8,13,21,1.74
180742,2004,8,13,22,1.7
180743,2004,8,13,23,1.69
180744,2004,8,14,0,1.77
180745,2004,8,14,1,1.81
180746,2004,8,14,2,1.86
180747,2004,8,14,3,1.91
180748,2004,8,14,4,2.01
180749,2004,8,14,5,2.06
180750,2004,8,14,6,2.09
180751,2004,8,14,7,2.1
180752,2004,8,14,8,2.13
180753,2004,8,14,9,2.18
180754,2004,8,14,10,2.28
180755,2004,8,14,11,2.37
180756,2004,8,14,12,2.46
180757,2004,8,14,13,2.48
180758,2004,8,14,14,2.46
180759,2004,8,14,15,2.39
180760,2004,8,14,16,2.31
180761,2004,8,14,17,2.19
180762,2004,8,14,18,2.12
180763,2004,8,14,19,2.0
180764,2004,8,14,20,1.89
180765,2004,8,14,21,1.78
180766,2004,8,14,22,1.72
180767,2004,8,14,23,1.67
180768,2004,8,15,0,1.7
180769,2004,8,15,1,1.76
180770,2004,8,15,2,1.8
180771,2004,8,15,3,1.88
180772,2004,8,15,4,1.95
180773,2004,8,15,5,2.01
180774,2004,8,15,6,2.05
180775,2004,8,15,7,2.08
180776,2004,8,15,8,2.1
180777,2004,8,15,9,2.17
180778,2004,8,15,10,2.27
180779,2004,8,15,11,2.34
180780,2004,8,15,12,2.42
180781,2004,8,15,13,2.48
180782,2004,8,15,14,2.46
180783,2004,8,15,15,2.42
180784,2004,8,15,16,2.35
180785,2004,8,15,17,2.29
180786,2004,8,15,18,2.22
180787,2004,8,15,19,2.1
180788,2004,8,15,20,1.97
180789,2004,8,15,21,1.88
180790,2004,8,15,22,1.81
180791,2004,8,15,23,1.77
180792,2004,8,16,0,1.79
180793,2004,8,16,1,1.82
180794,2004,8,16,2,1.9
180795,2004,8,16,3,1.95
180796,2004,8,16,4,1.97
180797,2004,8,16,5,2.02
180798,2004,8,16,6,2.05
180799,2004,8,16,7,2.08
180800,2004,8,16,8,2.11
180801,2004,8,16,9,2.17
180802,2004,8,16,10,2.25
180803,2004,8,16,11,2.34
180804,2004,8,16,12,2.4
180805,2004,8,16,13,-32.767
180806,2004,8,16,14,-32.767
180807,2004,8,16,15,-32.767
180808,2004,8,16,16,-32.767
180809,2004,8,16,17,-32.767
180810,2004,8,16,18,-32.767
180811,2004,8,16,19,-32.767
180812,2004,8,16,20,-32.767
180813,2004,8,16,21,-32.767
180814,2004,8,16,22,-32.767
180815,2004,8,16,23,-32.767
180816,2004,8,17,0,-32.767
180817,2004,8,17,1,-32.767
180818,2004,8,17,2,-32.767
180819,2004,8,17,3,-32.767
180820,2004,8,17,4,-32.767
180821,2004,8,17,5,-32.767
180822,2004,8,17,6,-32.767
180823,2004,8,17,7,-32.767
180824,2004,8,17,8,-32.767
180825,2004,8,17,9,-32.767
180826,2004,8,17,10,-32.767
180827,2004,8,17,11,-32.767
180828,2004,8,17,12,-32.767
180829,2004,8,17,13,-32.767
180830,2004,8,17,14,-32.767
180831,2004,8,17,15,-32.767
180832,2004,8,17,16,-32.767
180833,2004,8,17,17,2.34
180834,2004,8,17,18,2.21
180835,2004,8,17,19,2.16
180836,2004,8,17,20,2.09
180837,2004,8,17,21,2.01
180838,2004,8,17,22,1.95
180839,2004,8,17,23,1.9
180840,2004,8,18,0,1.88
180841,2004,8,18,1,1.92
180842,2004,8,18,2,1.98
180843,2004,8,18,3,2.05
180844,2004,8,18,4,2.08
180845,2004,8,18,5,2.06
180846,2004,8,18,6,2.13
180847,2004,8,18,7,2.15
180848,2004,8,18,8,2.15
180849,2004,8,18,9,2.17
180850,2004,8,18,10,2.24
180851,2004,8,18,11,2.29
180852,2004,8,18,12,2.33
180853,2004,8,18,13,2.38
180854,2004,8,18,14,2.42
180855,2004,8,18,15,2.39
180856,2004,8,18,16,2.35
180857,2004,8,18,17,2.27
180858,2004,8,18,18,2.2
180859,2004,8,18,19,2.17
180860,2004,8,18,20,2.12
180861,2004,8,18,21,2.07
180862,2004,8,18,22,2.04
180863,2004,8,18,23,1.99
180864,2004,8,19,0,1.93
180865,2004,8,19,1,1.91
180866,2004,8,19,2,1.93
180867,2004,8,19,3,2.02
180868,2004,8,19,4,2.03
180869,2004,8,19,5,2.05
180870,2004,8,19,6,2.07
180871,2004,8,19,7,2.09
180872,2004,8,19,8,2.11
180873,2004,8,19,9,2.11
180874,2004,8,19,10,2.13
180875,2004,8,19,11,2.18
180876,2004,8,19,12,2.22
180877,2004,8,19,13,2.24
180878,2004,8,19,14,2.29
180879,2004,8,19,15,2.3
180880,2004,8,19,16,2.24
180881,2004,8,19,17,2.17
180882,2004,8,19,18,2.09
180883,2004,8,19,19,2.03
180884,2004,8,19,20,2.03
180885,2004,8,19,21,2.04
180886,2004,8,19,22,2.06
180887,2004,8,19,23,2.03
180888,2004,8,20,0,2.03
180889,2004,8,20,1,2.0
180890,2004,8,20,2,2.08
180891,2004,8,20,3,2.12
180892,2004,8,20,4,2.13
180893,2004,8,20,5,2.18
180894,2004,8,20,6,2.16
180895,2004,8,20,7,2.2
180896,2004,8,20,8,2.2
180897,2004,8,20,9,2.21
180898,2004,8,20,10,2.26
180899,2004,8,20,11,2.28
180900,2004,8,20,12,2.3
180901,2004,8,20,13,2.28
180902,2004,8,20,14,2.3
180903,2004,8,20,15,2.3
180904,2004,8,20,16,2.29
180905,2004,8,20,17,2.23
180906,2004,8,20,18,2.19
180907,2004,8,20,19,2.11
180908,2004,8,20,20,2.08
180909,2004,8,20,21,2.11
180910,2004,8,20,22,2.15
180911,2004,8,20,23,2.17
180912,2004,8,21,0,2.17
180913,2004,8,21,1,2.09
180914,2004,8,21,2,2.16
180915,2004,8,21,3,2.21
180916,2004,8,21,4,2.25
180917,2004,8,21,5,2.25
180918,2004,8,21,6,2.3
180919,2004,8,21,7,2.31
180920,2004,8,21,8,2.34
180921,2004,8,21,9,2.35
180922,2004,8,21,10,2.4
180923,2004,8,21,11,2.4
180924,2004,8,21,12,2.37
180925,2004,8,21,13,2.31
180926,2004,8,21,14,2.22
180927,2004,8,21,15,2.19
180928,2004,8,21,16,2.14
180929,2004,8,21,17,2.08
180930,2004,8,21,18,2.02
180931,2004,8,21,19,1.99
180932,2004,8,21,20,1.99
180933,2004,8,21,21,2.01
180934,2004,8,21,22,2.06
180935,2004,8,21,23,2.12
180936,2004,8,22,0,2.21
180937,2004,8,22,1,2.26
180938,2004,8,22,2,2.27
180939,2004,8,22,3,2.28
180940,2004,8,22,4,2.31
180941,2004,8,22,5,2.32
180942,2004,8,22,6,2.32
180943,2004,8,22,7,2.34
180944,2004,8,22,8,2.38
180945,2004,8,22,9,2.44
180946,2004,8,22,10,2.46
180947,2004,8,22,11,2.47
180948,2004,8,22,12,2.42
180949,2004,8,22,13,2.32
180950,2004,8,22,14,2.21
180951,2004,8,22,15,2.11
180952,2004,8,22,16,2.04
180953,2004,8,22,17,1.99
180954,2004,8,22,18,1.86
180955,2004,8,22,19,1.87
180956,2004,8,22,20,1.87
180957,2004,8,22,21,1.91
180958,2004,8,22,22,1.96
180959,2004,8,22,23,2.05
180960,2004,8,23,0,2.09
180961,2004,8,23,1,2.12
180962,2004,8,23,2,2.13
180963,2004,8,23,3,2.17
180964,2004,8,23,4,2.23
180965,2004,8,23,5,2.3
180966,2004,8,23,6,2.35
180967,2004,8,23,7,2.4
180968,2004,8,23,8,2.43
180969,2004,8,23,9,2.46
180970,2004,8,23,10,2.49
180971,2004,8,23,11,2.51
180972,2004,8,23,12,2.47
180973,2004,8,23,13,2.41
180974,2004,8,23,14,2.23
180975,2004,8,23,15,2.07
180976,2004,8,23,16,1.91
180977,2004,8,23,17,1.81
180978,2004,8,23,18,1.74
180979,2004,8,23,19,1.71
180980,2004,8,23,20,1.71
180981,2004,8,23,21,1.78
180982,2004,8,23,22,1.96
180983,2004,8,23,23,1.99
180984,2004,8,24,0,2.05
180985,2004,8,24,1,2.12
180986,2004,8,24,2,2.16
180987,2004,8,24,3,2.21
180988,2004,8,24,4,2.22
180989,2004,8,24,5,2.3
180990,2004,8,24,6,2.35
180991,2004,8,24,7,2.45
180992,2004,8,24,8,2.49
180993,2004,8,24,9,2.53
180994,2004,8,24,10,2.58
180995,2004,8,24,11,2.58
180996,2004,8,24,12,2.56
180997,2004,8,24,13,2.46
180998,2004,8,24,14,2.34
180999,2004,8,24,15,2.17
181000,2004,8,24,16,2.03
181001,2004,8,24,17,1.86
181002,2004,8,24,18,1.71
181003,2004,8,24,19,1.65
181004,2004,8,24,20,1.59
181005,2004,8,24,21,1.64
181006,2004,8,24,22,1.72
181007,2004,8,24,23,1.84
181008,2004,8,25,0,1.94
181009,2004,8,25,1,2.08
181010,2004,8,25,2,2.14
181011,2004,8,25,3,2.18
181012,2004,8,25,4,2.2
181013,2004,8,25,5,2.23
181014,2004,8,25,6,2.28
181015,2004,8,25,7,2.35
181016,2004,8,25,8,2.45
181017,2004,8,25,9,2.51
181018,2004,8,25,10,2.54
181019,2004,8,25,11,2.57
181020,2004,8,25,12,2.58
181021,2004,8,25,13,2.49
181022,2004,8,25,14,2.39
181023,2004,8,25,15,2.21
181024,2004,8,25,16,2.02
181025,2004,8,25,17,1.87
181026,2004,8,25,18,1.7
181027,2004,8,25,19,1.6
181028,2004,8,25,20,1.57
181029,2004,8,25,21,1.56
181030,2004,8,25,22,1.62
181031,2004,8,25,23,1.73
181032,2004,8,26,0,1.88
181033,2004,8,26,1,2.0
181034,2004,8,26,2,2.08
181035,2004,8,26,3,2.16
181036,2004,8,26,4,2.22
181037,2004,8,26,5,2.22
181038,2004,8,26,6,2.24
181039,2004,8,26,7,2.32
181040,2004,8,26,8,2.38
181041,2004,8,26,9,2.46
181042,2004,8,26,10,2.52
181043,2004,8,26,11,2.58
181044,2004,8,26,12,2.61
181045,2004,8,26,13,2.55
181046,2004,8,26,14,2.52
181047,2004,8,26,15,2.38
181048,2004,8,26,16,2.23
181049,2004,8,26,17,2.07
181050,2004,8,26,18,1.87
181051,2004,8,26,19,1.73
181052,2004,8,26,20,1.62
181053,2004,8,26,21,1.58
181054,2004,8,26,22,1.61
181055,2004,8,26,23,1.68
181056,2004,8,27,0,1.78
181057,2004,8,27,1,1.87
181058,2004,8,27,2,2.0
181059,2004,8,27,3,2.08
181060,2004,8,27,4,2.11
181061,2004,8,27,5,2.15
181062,2004,8,27,6,2.19
181063,2004,8,27,7,2.23
181064,2004,8,27,8,2.31
181065,2004,8,27,9,2.4
181066,2004,8,27,10,2.52
181067,2004,8,27,11,2.59
181068,2004,8,27,12,2.62
181069,2004,8,27,13,2.64
181070,2004,8,27,14,2.58
181071,2004,8,27,15,2.51
181072,2004,8,27,16,2.38
181073,2004,8,27,17,2.22
181074,2004,8,27,18,2.05
181075,2004,8,27,19,1.89
181076,2004,8,27,20,1.75
181077,2004,8,27,21,1.68
181078,2004,8,27,22,1.65
181079,2004,8,27,23,1.67
181080,2004,8,28,0,1.76
181081,2004,8,28,1,1.87
181082,2004,8,28,2,1.97
181083,2004,8,28,3,2.09
181084,2004,8,28,4,2.12
181085,2004,8,28,5,2.16
181086,2004,8,28,6,2.16
181087,2004,8,28,7,2.18
181088,2004,8,28,8,2.25
181089,2004,8,28,9,2.39
181090,2004,8,28,10,2.51
181091,2004,8,28,11,2.62
181092,2004,8,28,12,2.67
181093,2004,8,28,13,2.7
181094,2004,8,28,14,2.67
181095,2004,8,28,15,2.58
181096,2004,8,28,16,2.46
181097,2004,8,28,17,2.38
181098,2004,8,28,18,2.36
181099,2004,8,28,19,2.07
181100,2004,8,28,20,1.87
181101,2004,8,28,21,1.73
181102,2004,8,28,22,1.67
181103,2004,8,28,23,1.69
181104,2004,8,29,0,1.74
181105,2004,8,29,1,1.85
181106,2004,8,29,2,1.94
181107,2004,8,29,3,2.02
181108,2004,8,29,4,2.1
181109,2004,8,29,5,2.14
181110,2004,8,29,6,2.12
181111,2004,8,29,7,2.14
181112,2004,8,29,8,2.15
181113,2004,8,29,9,2.2
181114,2004,8,29,10,2.32
181115,2004,8,29,11,2.41
181116,2004,8,29,12,2.5
181117,2004,8,29,13,2.54
181118,2004,8,29,14,2.49
181119,2004,8,29,15,2.43
181120,2004,8,29,16,2.35
181121,2004,8,29,17,2.25
181122,2004,8,29,18,2.15
181123,2004,8,29,19,2.03
181124,2004,8,29,20,1.89
181125,2004,8,29,21,1.79
181126,2004,8,29,22,1.71
181127,2004,8,29,23,1.71
181128,2004,8,30,0,1.74
181129,2004,8,30,1,1.83
181130,2004,8,30,2,1.9
181131,2004,8,30,3,1.97
181132,2004,8,30,4,2.02
181133,2004,8,30,5,2.07
181134,2004,8,30,6,2.06
181135,2004,8,30,7,2.09
181136,2004,8,30,8,2.09
181137,2004,8,30,9,2.13
181138,2004,8,30,10,2.2
181139,2004,8,30,11,2.32
181140,2004,8,30,12,2.42
181141,2004,8,30,13,2.44
181142,2004,8,30,14,2.51
181143,2004,8,30,15,2.46
181144,2004,8,30,16,2.39
181145,2004,8,30,17,2.34
181146,2004,8,30,18,2.26
181147,2004,8,30,19,2.17
181148,2004,8,30,20,2.06
181149,2004,8,30,21,1.97
181150,2004,8,30,22,1.89
181151,2004,8,30,23,1.87
181152,2004,8,31,0,1.87
181153,2004,8,31,1,1.97
181154,2004,8,31,2,2.03
181155,2004,8,31,3,2.07
181156,2004,8,31,4,2.11
181157,2004,8,31,5,2.14
181158,2004,8,31,6,2.13
181159,2004,8,31,7,2.15
181160,2004,8,31,8,2.12
181161,2004,8,31,9,2.13
181162,2004,8,31,10,2.17
181163,2004,8,31,11,2.21
181164,2004,8,31,12,2.28
181165,2004,8,31,13,2.36
181166,2004,8,31,14,2.39
181167,2004,8,31,15,2.37
181168,2004,8,31,16,2.32
181169,2004,8,31,17,2.24
181170,2004,8,31,18,2.17
181171,2004,8,31,19,2.12
181172,2004,8,31,20,2.06
181173,2004,8,31,21,2.03
181174,2004,8,31,22,1.94
181175,2004,8,31,23,1.9
181176,2004,9,1,0,1.9
181177,2004,9,1,1,1.97
181178,2004,9,1,2,2.04
181179,2004,9,1,3,2.09
181180,2004,9,1,4,2.12
181181,2004,9,1,5,2.15
181182,2004,9,1,6,2.15
181183,2004,9,1,7,2.15
181184,2004,9,1,8,2.13
181185,2004,9,1,9,2.14
181186,2004,9,1,10,2.16
181187,2004,9,1,11,2.19
181188,2004,9,1,12,2.24
181189,2004,9,1,13,2.22
181190,2004,9,1,14,2.32
181191,2004,9,1,15,2.32
181192,2004,9,1,16,2.26
181193,2004,9,1,17,2.22
181194,2004,9,1,18,2.15
181195,2004,9,1,19,2.08
181196,2004,9,1,20,2.06
181197,2004,9,1,21,1.91
181198,2004,9,1,22,1.91
181199,2004,9,1,23,2.02
181200,2004,9,2,0,2.04
181201,2004,9,2,1,2.08
181202,2004,9,2,2,2.11
181203,2004,9,2,3,2.16
181204,2004,9,2,4,2.22
181205,2004,9,2,5,2.25
181206,2004,9,2,6,2.27
181207,2004,9,2,7,2.25
181208,2004,9,2,8,2.26
181209,2004,9,2,9,2.26
181210,2004,9,2,10,2.27
181211,2004,9,2,11,2.26
181212,2004,9,2,12,2.21
181213,2004,9,2,13,2.21
181214,2004,9,2,14,2.22
181215,2004,9,2,15,2.23
181216,2004,9,2,16,2.2
181217,2004,9,2,17,2.1
181218,2004,9,2,18,2.05
181219,2004,9,2,19,1.99
181220,2004,9,2,20,1.98
181221,2004,9,2,21,1.99
181222,2004,9,2,22,2.05
181223,2004,9,2,23,2.1
181224,2004,9,3,0,2.16
181225,2004,9,3,1,2.17
181226,2004,9,3,2,2.21
181227,2004,9,3,3,2.28
181228,2004,9,3,4,2.34
181229,2004,9,3,5,2.35
181230,2004,9,3,6,2.35
181231,2004,9,3,7,2.38
181232,2004,9,3,8,2.38
181233,2004,9,3,9,2.36
181234,2004,9,3,10,2.38
181235,2004,9,3,11,2.36
181236,2004,9,3,12,2.31
181237,2004,9,3,13,2.24
181238,2004,9,3,14,2.17
181239,2004,9,3,15,2.14
181240,2004,9,3,16,2.11
181241,2004,9,3,17,2.03
181242,2004,9,3,18,1.95
181243,2004,9,3,19,1.93
181244,2004,9,3,20,1.97
181245,2004,9,3,21,2.0
181246,2004,9,3,22,2.01
181247,2004,9,3,23,2.11
181248,2004,9,4,0,2.17
181249,2004,9,4,1,2.18
181250,2004,9,4,2,2.23
181251,2004,9,4,3,2.28
181252,2004,9,4,4,2.32
181253,2004,9,4,5,2.37
181254,2004,9,4,6,2.37
181255,2004,9,4,7,2.39
181256,2004,9,4,8,2.44
181257,2004,9,4,9,2.48
181258,2004,9,4,10,2.44
181259,2004,9,4,11,2.38
181260,2004,9,4,12,2.31
181261,2004,9,4,13,2.2
181262,2004,9,4,14,2.08
181263,2004,9,4,15,1.97
181264,2004,9,4,16,1.95
181265,2004,9,4,17,1.91
181266,2004,9,4,18,1.89
181267,2004,9,4,19,1.88
181268,2004,9,4,20,1.9
181269,2004,9,4,21,1.99
181270,2004,9,4,22,2.05
181271,2004,9,4,23,2.16
181272,2004,9,5,0,2.19
181273,2004,9,5,1,2.22
181274,2004,9,5,2,2.26
181275,2004,9,5,3,2.33
181276,2004,9,5,4,2.37
181277,2004,9,5,5,2.42
181278,2004,9,5,6,2.45
181279,2004,9,5,7,2.46
181280,2004,9,5,8,2.51
181281,2004,9,5,9,2.51
181282,2004,9,5,10,2.5
181283,2004,9,5,11,2.46
181284,2004,9,5,12,2.42
181285,2004,9,5,13,2.37
181286,2004,9,5,14,2.17
181287,2004,9,5,15,2.01
181288,2004,9,5,16,1.87
181289,2004,9,5,17,1.79
181290,2004,9,5,18,1.8
181291,2004,9,5,19,1.82
181292,2004,9,5,20,1.86
181293,2004,9,5,21,1.94
181294,2004,9,5,22,2.04
181295,2004,9,5,23,2.14
181296,2004,9,6,0,2.18
181297,2004,9,6,1,2.26
181298,2004,9,6,2,2.33
181299,2004,9,6,3,2.27
181300,2004,9,6,4,2.31
181301,2004,9,6,5,2.34
181302,2004,9,6,6,2.37
181303,2004,9,6,7,2.41
181304,2004,9,6,8,2.43
181305,2004,9,6,9,2.46
181306,2004,9,6,10,2.46
181307,2004,9,6,11,2.42
181308,2004,9,6,12,2.35
181309,2004,9,6,13,2.26
181310,2004,9,6,14,2.11
181311,2004,9,6,15,1.98
181312,2004,9,6,16,1.87
181313,2004,9,6,17,1.77
181314,2004,9,6,18,1.71
181315,2004,9,6,19,1.68
181316,2004,9,6,20,1.71
181317,2004,9,6,21,1.81
181318,2004,9,6,22,1.93
181319,2004,9,6,23,2.04
181320,2004,9,7,0,2.14
181321,2004,9,7,1,2.21
181322,2004,9,7,2,2.24
181323,2004,9,7,3,2.27
181324,2004,9,7,4,2.28
181325,2004,9,7,5,2.31
181326,2004,9,7,6,2.32
181327,2004,9,7,7,2.36
181328,2004,9,7,8,2.39
181329,2004,9,7,9,2.44
181330,2004,9,7,10,2.5
181331,2004,9,7,11,2.49
181332,2004,9,7,12,2.43
181333,2004,9,7,13,2.28
181334,2004,9,7,14,2.25
181335,2004,9,7,15,2.1
181336,2004,9,7,16,1.98
181337,2004,9,7,17,1.86
181338,2004,9,7,18,1.76
181339,2004,9,7,19,1.72
181340,2004,9,7,20,1.71
181341,2004,9,7,21,1.78
181342,2004,9,7,22,1.9
181343,2004,9,7,23,2.01
181344,2004,9,8,0,2.17
181345,2004,9,8,1,2.22
181346,2004,9,8,2,2.29
181347,2004,9,8,3,2.31
181348,2004,9,8,4,2.31
181349,2004,9,8,5,2.29
181350,2004,9,8,6,2.29
181351,2004,9,8,7,2.3
181352,2004,9,8,8,2.35
181353,2004,9,8,9,2.4
181354,2004,9,8,10,2.44
181355,2004,9,8,11,2.46
181356,2004,9,8,12,2.42
181357,2004,9,8,13,2.35
181358,2004,9,8,14,2.24
181359,2004,9,8,15,2.12
181360,2004,9,8,16,2.0
181361,2004,9,8,17,1.89
181362,2004,9,8,18,1.78
181363,2004,9,8,19,1.71
181364,2004,9,8,20,1.71
181365,2004,9,8,21,1.73
181366,2004,9,8,22,1.8
181367,2004,9,8,23,1.93
181368,2004,9,9,0,2.03
181369,2004,9,9,1,2.07
181370,2004,9,9,2,2.18
181371,2004,9,9,3,2.23
181372,2004,9,9,4,2.24
181373,2004,9,9,5,2.21
181374,2004,9,9,6,2.24
181375,2004,9,9,7,2.31
181376,2004,9,9,8,2.34
181377,2004,9,9,9,2.39
181378,2004,9,9,10,2.45
181379,2004,9,9,11,2.42
181380,2004,9,9,12,2.52
181381,2004,9,9,13,2.48
181382,2004,9,9,14,2.4
181383,2004,9,9,15,2.34
181384,2004,9,9,16,2.15
181385,2004,9,9,17,2.02
181386,2004,9,9,18,1.89
181387,2004,9,9,19,1.85
181388,2004,9,9,20,1.82
181389,2004,9,9,21,1.83
181390,2004,9,9,22,1.95
181391,2004,9,9,23,2.024
181392,2004,9,10,0,2.119
181393,2004,9,10,1,2.205
181394,2004,9,10,2,2.266
181395,2004,9,10,3,2.299
181396,2004,9,10,4,2.307
181397,2004,9,10,5,2.307
181398,2004,9,10,6,2.314
181399,2004,9,10,7,2.334
181400,2004,9,10,8,2.366
181401,2004,9,10,9,2.411
181402,2004,9,10,10,2.463
181403,2004,9,10,11,2.505
181404,2004,9,10,12,2.52
181405,2004,9,10,13,2.5
181406,2004,9,10,14,2.446
181407,2004,9,10,15,2.361
181408,2004,9,10,16,2.251
